Date;;;;;
;NVDA;NVDA;NVDA;NVDA;NVDA
10/11/2016;1.6665741205215454;1.7583009012633843;1.6417366249223921;1.7580550028805193;869280000
11/11/2016;2.163325071334839;2.182998351090328;1.9304423935683401;1.9552800089323428;2175344000
14/11/2016;2.0568435192108154;2.1687353901412543;2.0563517223762995;2.1662761714446725;1348796000
15/11/2016;2.1195521354675293;2.150537445977959;2.063974873134414;2.0728279195048214;626092000
16/11/2016;2.253330707550049;2.276200786428079;2.1234869528132996;2.14783265682644;987984000
17/11/2016;2.272019624710083;2.3310394505564305;2.229230028173738;2.270052203372295;832988000
18/11/2016;2.2958736419677734;2.3197273077194653;2.2575106828352283;2.272019741692129;576060000
21/11/2016;2.2865285873413086;2.3202191226230022;2.272265310916805;2.3138252966971047;436436000
22/11/2016;2.303004741668701;2.3052179439174303;2.2717734255448248;2.2943977137436864;330368000
23/11/2016;2.3143341541290283;2.345858380486744;2.284780059801447;2.308176904347201;443236000
25/11/2016;2.3190133571624756;2.3421640505171073;2.3005418443874652;2.325416755422802;195564000
28/11/2016;2.317782163619995;2.33329801058671;2.3052215147540256;2.3118712976683704;278736000
29/11/2016;2.2966020107269287;2.3259099617834944;2.2788696445740886;2.3150732939747107;444568000
30/11/2016;2.270742177963257;2.3190139436040256;2.268279277653755;2.3052218427958766;440500000
01/12/2016;2.1584362983703613;2.270003139787446;2.0877527543594585;2.2682791566377922;1035524000
02/12/2016;2.1783862113952637;2.187006130298792;2.0963734374699636;2.124203562019288;478292000
05/12/2016;2.2628607749938965;2.280839523135714;2.191930848526838;2.2163129960701964;602284000
06/12/2016;2.3000500202178955;2.3084237877830636;2.255226218582526;2.270988452609533;498796000
07/12/2016;2.341425657272339;2.347090139918459;2.2682792113199675;2.286504344252161;480804000
08/12/2016;2.3022656440734863;2.3795989500087247;2.2916755990381854;2.344380379815696;381544000
09/12/2016;2.261382579803467;2.3217222077265447;2.2340450062898456;2.3199982250680287;382312000
12/12/2016;2.206460952758789;2.2153272495627814;2.155972690065933;2.212864350193615;601332000
13/12/2016;2.245375156402588;2.2729591284121438;2.217791419268178;2.2187764856300793;387796000
14/12/2016;2.375413179397583;2.3916679462356827;2.255226176541522;2.2791157936937454;983980000
15/12/2016;2.4310739040374756;2.46136692742102;2.379107775534982;2.3864962433510404;746548000
16/12/2016;2.4729421138763428;2.480084197173466;2.4069377365389895;2.458657477531814;1089528000
19/12/2016;2.502988576889038;2.5231838447583166;2.4382156544285722;2.455455723475627;744656000
20/12/2016;2.590172529220581;2.6138157570366527;2.564312550620924;2.575641748972932;848056000
21/12/2016;2.6064279079437256;2.609383341478102;2.5542156402949323;2.6017484910872226;576136000
22/12/2016;2.637951612472534;2.681297566976652;2.6236669820435887;2.6308092972580615;718612000
23/12/2016;2.703709602355957;2.705187436274502;2.617263834123224;2.619972883140467;647692000
27/12/2016;2.8894078731536865;2.8903929390809338;2.739174280121505;2.7598623087189917;1194272000
28/12/2016;2.690657377243042;2.9536891024271545;2.6768655096369782;2.945561718319991;2295764000
29/12/2016;2.7443463802337646;2.7458242140813582;2.531803010367519;2.5835227324072516;2175368000
30/12/2016;2.6288387775421143;2.7564142036690837;2.6180023482654144;2.742375957978227;1212932000
03/01/2017;2.5123465061187744;2.619726442191547;2.447573606990851;2.5712083051061763;1501996000
04/01/2017;2.57096266746521;2.5983002485996165;2.500525272978127;2.546580519551422;1199220000
05/01/2017;2.505697250366211;2.606181276363672;2.4887035678767275;2.5744106624812297;984296000
06/01/2017;2.539191961288452;2.567514607504611;2.492397799398636;2.5330347111055405;822856000
09/01/2017;2.6421384811401367;2.659871078698997;2.5490431660188437;2.5490431660188437;916248000
10/01/2017;2.622189998626709;2.6891791954137143;2.6015019650159346;2.6551920639372337;880920000
11/01/2017;2.5899267196655273;2.615540320011317;2.565052036411472;2.6106147541083393;525664000
12/01/2017;2.5475656986236572;2.5785976313785404;2.502741900144425;2.567022281949162;625616000
13/01/2017;2.5473198890686035;2.585986442021343;2.5382072038216776;2.5515065382393454;457820000
17/01/2017;2.490180492401123;2.541653819256906;2.476881165055012;2.5367282555500146;580612000
18/01/2017;2.5354981422424316;2.5423940759915933;2.4409249674501563;2.4687550864557566;654424000
19/01/2017;2.5899267196655273;2.621943720097765;2.5362368534600126;2.5384533698601084;644872000
20/01/2017;2.5616037845611572;2.6303171945629664;2.5396845372398213;2.612584595586656;492024000
23/01/2017;2.5882034301757812;2.608152552874526;2.5539699041666277;2.556432805215889;369904000
24/01/2017;2.643369674682617;2.6495269238801114;2.583522574758212;2.5982997379571566;428052000
25/01/2017;2.6546995639801025;2.6918885132726404;2.6187420648479254;2.685731262470835;522760000
26/01/2017;2.7005081176757812;2.707896582909654;2.627854210729984;2.657408306540551;458800000
27/01/2017;2.752720832824707;2.755676266382561;2.6808058309588603;2.707404498104432;471996000
30/01/2017;2.709620475769043;2.73400262161682;2.657654602032904;2.7317861056079433;496004000
31/01/2017;2.6889326572418213;2.710359369939232;2.6647966606673945;2.6832681752945313;362756000
01/02/2017;2.8064098358154297;2.810596483080264;2.705679454936043;2.72341181446217;590004000
02/02/2017;2.8418757915496826;2.8504959434785166;2.759863270099294;2.7904024383574564;483240000
03/02/2017;2.8170008659362793;2.8544361995135525;2.805179367076433;2.843353382855813;372744000
06/02/2017;2.8891618251800537;2.889654358200948;2.8076416209077726;2.8076416209077726;506768000
07/02/2017;2.933985710144043;2.9780705877070464;2.9036926970979393;2.923395427800676;746224000
08/02/2017;2.9211795330047607;2.938419367317622;2.866257977461445;2.916007582710902;449580000
09/02/2017;2.866257429122925;2.9322617897759415;2.847047465920832;2.927335989557397;842568000
10/02/2017;2.798283100128174;2.972652242662127;2.7731620363764327;2.953688429027275;1651092000
13/02/2017;2.6692306995391846;2.807149847461459;2.664797431401418;2.792619062475442;1180724000
14/02/2017;2.6790823936462402;2.7128233850062955;2.6177574284160356;2.6596258049978516;850632000
15/02/2017;2.684499740600586;2.704202472889849;2.6539605760147573;2.68203707522075;373020000
16/02/2017;2.64139986038208;2.6953361015109905;2.60224054935352;2.6941046515234497;647176000
17/02/2017;2.6409075260162354;2.6453407936741575;2.580814259959829;2.6278545767806665;563740000
21/02/2017;2.7354812622070312;2.739421762370947;2.6652900020600843;2.6655363860782013;551952000
22/02/2017;2.731288194656372;2.756934115279576;2.712300213903721;2.747563472346368;433772000
23/02/2017;2.4780356884002686;2.6235269278623723;2.4580616268277176;2.6015800120437933;1592888000
24/02/2017;2.50195574760437;2.515271868582141;2.359916810279357;2.393700385135188;1029904000
27/02/2017;2.5747005939483643;2.5897428698340517;2.504420996450085;2.5202031219353285;715400000
28/02/2017;2.502448081970215;2.5941816694333446;2.485186492875425;2.584317635468878;625360000
01/03/2017;2.534752607345581;2.5737146543952427;2.4933245513907574;2.5594119908825443;504804000
02/03/2017;2.4412922859191895;2.5359850307398712;2.4385798178479376;2.521929065406887;754332000
03/03/2017;2.427236557006836;2.4356206561275187;2.3727388544506502;2.430688874616205;864692000
06/03/2017;2.4084954261779785;2.419099074596916;2.3468466246713158;2.3909871420922486;883568000
07/03/2017;2.4348809719085693;2.4543621098882653;2.395672471372718;2.408495433412855;603400000
08/03/2017;2.4304425716400146;2.498009705992648;2.428223257843468;2.483213888729775;638712000
09/03/2017;2.4299495220184326;2.452389591068459;2.4018375855889413;2.4144140895991835;478060000
10/03/2017;2.4442524909973145;2.468172264717517;2.4260045859119224;2.456335842947111;499740000
13/03/2017;2.5115716457366943;2.521435442092276;2.4538683312293865;2.4546081806282056;774136000
14/03/2017;2.5098471641540527;2.5337667040397855;2.4775430507654934;2.5243962911370805;522016000
15/03/2017;2.528834104537964;2.539684213727494;2.473843238592727;2.521436313507445;615036000
16/03/2017;2.5599043369293213;2.560397726691729;2.5253811638494854;2.5394371279626236;523100000
17/03/2017;2.615635633468628;2.61686863781202;2.5599049189363505;2.5774132043380678;1119688000
20/03/2017;2.6989853382110596;2.7029310471735686;2.6171157575702564;2.6331445829050217;748568000
21/03/2017;2.611689805984497;2.711561036685145;2.603798860753733;2.681722944386495;913484000
22/03/2017;2.664954662322998;2.6696399848137355;2.5966476789686;2.600593151810396;616764000
23/03/2017;2.6407885551452637;2.677038135585424;2.6311714491026152;2.657063838580182;533940000
24/03/2017;2.650158643722534;2.6950390112111973;2.624266259693411;2.6871480661275173;439500000
27/03/2017;2.669393539428711;2.6733390126393597;2.554233555572444;2.6035525586344472;506644000
28/03/2017;2.6555843353271484;2.685175737941263;2.6452273796879426;2.6706266140181225;432444000
29/03/2017;2.6469528675079346;2.675311258423002;2.6447335540298735;2.662981451668602;349992000
30/03/2017;2.697751998901367;2.71254781774638;2.6484329947039273;2.6541046272730315;525532000
31/03/2017;2.686161518096924;2.7098348236600076;2.6730920962245284;2.6881343719510196;440808000
03/04/2017;2.6725986003875732;2.703916152105134;2.6489252978464672;2.6866545649784834;445232000
04/04/2017;2.485186815261841;2.5749475605418266;2.4743367057335353;2.5497947880468677;1271280000
05/04/2017;2.466691732406616;2.5243950572629372;2.453622076426431;2.4664450375056135;747048000
06/04/2017;2.4846935272216797;2.4967766405071927;2.426743499129757;2.4718705642982486;635120000
07/04/2017;2.4740893840789795;2.5086127931735307;2.459047110416574;2.491104511324768;429068000
10/04/2017;2.410961389541626;2.4814874440586316;2.406769222201983;2.4748295034352377;756332000
11/04/2017;2.41959285736084;2.438827305356305;2.3759454832755433;2.380877266387122;618148000
12/04/2017;2.399618148803711;2.4338948704205254;2.3944396715958356;2.4195924431566125;414092000
13/04/2017;2.354738235473633;2.397152605970555;2.354738235473633;2.3754523835024615;506892000
17/04/2017;2.4469635486602783;2.44721000833061;2.3623813177911157;2.3675597929253778;497292000
18/04/2017;2.448444366455078;2.454609389194925;2.406769847488625;2.4326622374812694;370116000
19/04/2017;2.4580612182617188;2.4901183894374617;2.4514030420631796;2.4659521635911115;380828000
20/04/2017;2.497023344039917;2.5017086664769743;2.4514031240129386;2.472610422448364;404016000
21/04/2017;2.5073800086975098;2.510092476837193;2.4748294503352937;2.486665867357869;341896000
24/04/2017;2.5386977195739746;2.5517671416045093;2.5179838121271563;2.5389441793265206;371820000
25/04/2017;2.5828380584716797;2.59738717869259;2.5317929078307837;2.5532466633875153;388440000
26/04/2017;2.565084218978882;2.598867558008088;2.5631113645431123;2.596401783927859;327004000
27/04/2017;2.605032205581665;2.6134163065889173;2.5544801990652437;2.572481640699451;319700000
28/04/2017;2.571988105773926;2.605031820516705;2.5663162391165133;2.598127184764917;348248000
01/05/2017;2.6296911239624023;2.6348698357973883;2.5756868086105813;2.582838139076504;307732000
02/05/2017;2.5517666339874268;2.604045017224505;2.5290798771756653;2.6028120131924943;629972000
03/05/2017;2.5707552433013916;2.580372347865678;2.5300670409687736;2.544862622632527;336904000
04/05/2017;2.5608911514282227;2.588016538162589;2.552999971626486;2.5769197355959155;209788000
05/05/2017;2.561138391494751;2.5682897239251847;2.533766301513395;2.5493019709430667;228428000
08/05/2017;2.534259557723999;2.574454375722034;2.522916057392638;2.572974911420498;365240000
09/05/2017;2.5384511947631836;2.5875237335332;2.531546558484866;2.5399308940637004;847672000
10/05/2017;2.990953207015991;3.0040228640439013;2.8116786676084446;2.818336608411273;2129096000
11/05/2017;3.119429588317871;3.2163416630473027;2.956923467895782;2.960375786090132;1939792000
12/05/2017;3.1537067890167236;3.1958746985809103;3.101675313261919;3.122635920553025;962620000
15/05/2017;3.3120205402374268;3.314486549027969;3.190449081887905;3.194887944745189;1087540000
16/05/2017;3.373668670654297;3.389204334773842;3.2885935010298835;3.3630650231241934;1120700000
17/05/2017;3.1495137214660645;3.3255826182009827;3.145321554483247;3.306841331810616;1271368000
18/05/2017;3.281442165374756;3.2903196541175173;3.1329918057242554;3.1934075978115706;1156032000
19/05/2017;3.357226610183716;3.412028190674344;3.33797191174462;3.382652586727232;1018372000
22/05/2017;3.428814649581909;3.4431321377468818;3.3900582965205137;3.4009200665676307;836608000
23/05/2017;3.3826534748077393;3.4507854482289955;3.3500686281897134;3.4485637969448995;681248000
24/05/2017;3.420668840408325;3.4823825727056126;3.408572766192753;3.4796670121661792;815996000
25/05/2017;3.413015842437744;3.4567091702992405;3.3680882118468123;3.455968541577744;608228000
26/05/2017;3.5013904571533203;3.586308522235257;3.384628176520461;3.4048702268931708;779140000
30/05/2017;3.5761878490448;3.6112410662133083;3.531260207670861;3.547305676166224;989652000
31/05/2017;3.5633504390716553;3.628766834222862;3.5065736919801815;3.6211142987360727;887316000
01/06/2017;3.5635974407196045;3.5801368157033946;3.518176133615163;3.579149232213864;503340000
02/06/2017;3.5458242893218994;3.586802062633987;3.539899729575302;3.5606354532691866;487456000
05/06/2017;3.6536993980407715;3.6665358645331794;3.5179293872269333;3.5295315509313188;817376000
06/06/2017;3.637160539627075;3.6951713626311835;3.6238303980733484;3.649009423553053;758728000
07/06/2017;3.681100606918335;3.6998616341498263;3.6460473936511644;3.6615991862892248;612612000
08/06/2017;3.948197841644287;3.9496788638670797;3.7470109426813027;3.788235670622428;1161744000
09/06/2017;3.6929492950439453;4.159505138473683;3.5238535858007762;4.066687832136906;3692928000
12/06/2017;3.7020833492279053;3.7447893353090635;3.5080555460462275;3.6011198195776872;1697532000
13/06/2017;3.7373836040496826;3.8205736864016018;3.5954418355560147;3.811439892318658;1672504000
14/06/2017;3.7452828884124756;3.8030469914548806;3.66579571403556;3.7403459123525233;1184640000
15/06/2017;3.7613284587860107;3.7916914137282003;3.61642441447288;3.627779859226369;963824000
16/06/2017;3.742814064025879;3.818845515512677;3.70874820140274;3.7709556028070015;924960000
19/06/2017;3.8835220336914062;3.8887059648725115;3.7832988933516036;3.78700156681284;778176000
20/06/2017;3.8778438568115234;3.992631432543005;3.8736475096138614;3.925733771669151;1095444000
21/06/2017;3.9365954399108887;3.9402983485951717;3.843531167502607;3.905491854472054;682652000
22/06/2017;3.9094419479370117;3.958072499019821;3.8854969868500455;3.9447421203369872;469132000
23/06/2017;3.797369956970215;3.932893277811847;3.7823116009484905;3.9170945282923997;1088588000
26/06/2017;3.7558975219726562;3.8657478824266187;3.6615989531666204;3.8302007619319376;1063960000
27/06/2017;3.6183993816375732;3.7470107711545637;3.612721776914631;3.738370886702435;999492000
28/06/2017;3.746023654937744;3.7507139118476926;3.59791060098671;3.6860378986920725;994948000
29/06/2017;3.6208674907684326;3.7205966981043184;3.5566851644696804;3.717634654200526;1064424000
30/06/2017;3.5685348510742188;3.651724933832914;3.542368242396215;3.6381478377215872;731060000
03/07/2017;3.439429521560669;3.5954418242497903;3.4209154495516443;3.5806306608102503;709072000
05/07/2017;3.531259059906006;3.56014098797786;3.483862827885903;3.502870570380964;820188000
06/07/2017;3.5418753623962402;3.5887779432757876;3.4500453683005468;3.5021318814742646;746284000
07/07/2017;3.6228432655334473;3.6411106208948905;3.5756939724465333;3.5986515851810807;654972000
10/07/2017;3.7941598892211914;3.801565470507733;3.670238761792761;3.69640536872978;958492000
11/07/2017;3.8479745388031006;3.855627075168561;3.755897618519998;3.7978629734524487;757956000
12/07/2017;4.011640548706055;4.023736391211265;3.864761990304237;3.9077147084194674;1145208000
13/07/2017;3.965230703353882;4.105197310374596;3.9188220439568884;4.02373520168021;1369132000
14/07/2017;4.071873188018799;4.073353975159549;3.9746120752478378;3.9815239846997317;941948000
17/07/2017;4.054591178894043;4.134819202501792;3.9928774594537177;4.105937038668872;930792000
18/07/2017;4.096806049346924;4.1113704991929945;3.9817712379176364;3.993620361663352;776640000
19/07/2017;4.07557487487793;4.132351394719038;4.063479036267162;4.10593783106682;687044000
20/07/2017;4.134820461273193;4.135067180624629;4.0461997177465205;4.096064335367142;699596000
21/07/2017;4.149630546569824;4.179253340378105;4.100012661214913;4.114330384125443;648332000
24/07/2017;4.101495265960693;4.166418243540626;4.090880683063254;4.156791008954753;652524000
25/07/2017;4.081746578216553;4.096064304746589;4.0380532405776695;4.078537343318045;496556000
26/07/2017;4.128894805908203;4.194805109822197;4.094088082210364;4.1392626659802545;640404000
27/07/2017;3.9926326274871826;4.165431311937025;3.8894471851901535;4.153828908728833;782856000
28/07/2017;4.058048725128174;4.082487597389271;3.931906147594088;3.9568382231822925;513348000
31/07/2017;4.011640548706055;4.107667130537605;3.9649851561859597;4.0716263224253515;559672000
01/08/2017;4.060517311096191;4.062245288376806;3.9743651664374187;4.002259522299195;431384000
02/08/2017;4.058048725128174;4.095570786745193;3.9810303760702115;4.091621393420348;478444000
03/08/2017;4.109642028808594;4.113344702970672;4.040522462472479;4.0575555169596775;442420000
04/08/2017;4.127661228179932;4.1982615610928065;4.109640830559625;4.132351249361858;589096000
07/08/2017;4.254545211791992;4.255038650488797;4.147162969591974;4.156790674241093;717412000
08/08/2017;4.2039408683776855;4.309100775663374;4.164690824986939;4.292561629839296;755336000
09/08/2017;4.248619079589844;4.25108768467585;4.13901546213018;4.157776484113211;530784000
10/08/2017;4.066688060760498;4.262197106378586;4.056566918940891;4.2498540782430725;1328088000
11/08/2017;3.8499491214752197;3.9249929899200944;3.774658533720848;3.879078008500606;1497196000
14/08/2017;4.157037258148193;4.1607399316074005;3.929930692827564;3.9415328581435687;1279020000
15/08/2017;4.121983528137207;4.188387280755274;4.087670708614158;4.1622209072966045;764532000
16/08/2017;4.076807498931885;4.160491462282974;4.0444698579238825;4.137040422174567;596632000
17/08/2017;3.985966444015503;4.085448951857538;3.9837450283553673;4.06841637205563;525444000
18/08/2017;3.9867072105407715;4.057308021370515;3.9407922234447343;4.040274970141902;601204000
21/08/2017;3.9286959171295166;4.022500811989156;3.8847558670717386;4.011145602799101;623672000
22/08/2017;4.016158580780029;4.0220883553118085;3.9459902104911024;3.9652618599061733;450456000
23/08/2017;4.096458911895752;4.107577184779863;3.9741579101705193;3.9828058746386383;579520000
24/08/2017;4.081387519836426;4.133026016604662;4.054951165567697;4.128578330206069;469700000
25/08/2017;4.0472893714904785;4.1157284685898805;4.0408652537469365;4.105598419072923;357200000
28/08/2017;4.075951099395752;4.0791631594876385;4.010724036391325;4.066315390373041;389496000
29/08/2017;4.069280624389648;4.091023296001304;4.008995111177272;4.017148730844897;324096000
30/08/2017;4.093493461608887;4.104611732327096;4.058656087691045;4.089045776319248;384400000
31/08/2017;4.186391830444336;4.190344699512887;4.106340576771728;4.113752441901696;612684000
01/09/2017;4.2115936279296875;4.247172282198338;4.190345304234766;4.198993266889194;445432000
05/09/2017;4.099175453186035;4.1651437905558195;4.041113796992022;4.160202232634188;695364000
06/09/2017;4.096705913543701;4.145873628608014;4.061869003539155;4.132037639244161;397672000
07/09/2017;4.115729808807373;4.1480959307570755;4.075457005328979;4.113505966267506;352868000
08/09/2017;4.04432487487793;4.118940693563141;4.020111903873122;4.1041164929228495;498856000
11/09/2017;4.175520896911621;4.1861452938673205;4.084598302108398;4.090034204476284;567444000
12/09/2017;4.190592288970947;4.200227996809428;4.125365233982941;4.200227996809428;411488000
13/09/2017;4.20936918258667;4.238276301644992;4.133023869940262;4.165389984676646;580960000
14/09/2017;4.1854047775268555;4.26347961838505;4.1458732483267315;4.170333164064796;513712000
15/09/2017;4.45001745223999;4.45001745223999;4.2657015137264205;4.2708900074662655;1364792000
18/09/2017;4.633840084075928;4.724021874751375;4.567377867776636;4.574295860978749;1684460000
19/09/2017;4.628898620605469;4.690666681318099;4.561447721116184;4.58343732415095;874280000
20/09/2017;4.591590881347656;4.6800427031894;4.551318075770664;4.6326049678098995;724920000
21/09/2017;4.46607780456543;4.514009878818435;4.388249918033279;4.487819999289856;1075600000
22/09/2017;4.422593593597412;4.504374832663632;4.412710947726388;4.454713252997409;491232000
25/09/2017;4.224935054779053;4.392944239720994;4.204181078786831;4.391708614719822;874580000
26/09/2017;4.248652935028076;4.414685656260448;4.2088744880414435;4.3595886664738215;1125620000
27/09/2017;4.341799259185791;4.355141367570263;4.268171669125986;4.339081544469301;713720000
28/09/2017;4.340566158294678;4.352919584212463;4.293127947163682;4.348966242867216;435244000
29/09/2017;4.416911602020264;4.44063023688505;4.379356507751432;4.424570877068591;619092000
02/10/2017;4.422593593597412;4.496221213911046;4.373179421736363;4.467066678149431;503480000
03/10/2017;4.431736469268799;4.461632292952029;4.387510310895814;4.428771344934953;390332000
04/10/2017;4.4687957763671875;4.491032316652049;4.401344874669386;4.437911744999649;427848000
05/10/2017;4.466325283050537;4.496715443302155;4.436429467143665;4.493256446647787;437364000
06/10/2017;4.479421615600586;4.492763733971814;4.422595086711321;4.438654921833286;318800000
09/10/2017;4.580472469329834;4.613580344083393;4.497456081535917;4.516233625873406;563492000
10/10/2017;4.667937278747559;4.767260457452484;4.626676246338378;4.729705359061142;974876000
11/10/2017;4.7175984382629395;4.719081000236215;4.6385353780657566;4.6844905579601885;529508000
12/10/2017;4.719820499420166;4.7707172191759035;4.692642406017641;4.721055653096266;528292000
13/10/2017;4.807779312133789;4.8179093658965;4.735140379914574;4.782083772895532;628728000
16/10/2017;4.890300273895264;4.893265396899485;4.774423436541297;4.837674053098937;576640000
17/10/2017;4.8858537673950195;4.91426702028028;4.851263802361298;4.869547002271561;478596000
18/10/2017;4.881653308868408;4.895489294368424;4.77640085595674;4.894748484790562;567316000
19/10/2017;4.887089729309082;4.892030816616546;4.7549061009619455;4.804073336255185;570772000
20/10/2017;4.864851951599121;4.93131415372265;4.855957054198643;4.904136531048056;451620000
23/10/2017;4.857934951782227;4.913031960355261;4.837674845444583;4.886595141750976;428696000
24/10/2017;4.908831596374512;4.910561094628799;4.841133756668868;4.8670762304831845;407244000
25/10/2017;4.784801006317139;4.92217358839577;4.723280351533793;4.869299953418468;828160000
26/10/2017;4.834957599639893;4.846569744429253;4.78850807797648;4.812474119752696;322744000
27/10/2017;4.987400531768799;4.987647468292496;4.861146222728892;4.887089166557298;572192000
30/10/2017;5.036321640014648;5.09191252703023;4.971588445107657;4.987401338988907;504056000
31/10/2017;5.109702110290527;5.1363858693371744;5.0625113053672255;5.068194145385301;411908000
01/11/2017;5.1193366050720215;5.1877757206036295;5.055097766599474;5.17245717397715;502576000
02/11/2017;5.088205337524414;5.134407911185644;5.0316257757150415;5.089687899046397;342308000
03/11/2017;5.156151294708252;5.156151294708252;5.0733823069239685;5.119337483435389;353640000
06/11/2017;5.1793742179870605;5.188021707038896;5.106982246423753;5.1193356675684285;389944000
07/11/2017;5.238672733306885;5.26016846406415;5.189999846571817;5.202106334122879;427700000
08/11/2017;5.167763710021973;5.237932332997157;5.120325973487224;5.234225928480643;522988000
09/11/2017;5.072888374328613;5.097842635219932;4.950587849428478;5.071653220176891;978564000
10/11/2017;5.340219497680664;5.40272883876204;5.228789864177285;5.264615452233287;1253256000
13/11/2017;5.2534966468811035;5.365667078508135;5.23817810163618;5.3402189531844675;582376000
14/11/2017;5.2917938232421875;5.307112372205454;5.218907483015657;5.2626392871515755;529292000
15/11/2017;5.188023090362549;5.237932074951522;5.134161707407578;5.236696449755905;501948000
16/11/2017;5.228296279907227;5.29228819191815;5.219401851356777;5.262145438216103;441768000
17/11/2017;5.222118854522705;5.32070072105653;5.207047715355063;5.28536947697987;515664000
20/11/2017;5.2893242835998535;5.301430774095068;5.200871973752066;5.237685789672486;396100000
21/11/2017;5.337995529174805;5.349608142892242;5.297228855412355;5.329101102127369;399176000
22/11/2017;5.314013957977295;5.3651936341434645;5.281377765761867;5.3651936341434645;356640000
24/11/2017;5.364203453063965;5.365192828565903;5.305853877465359;5.330331253741873;180752000
27/11/2017;5.294480323791504;5.374092977451384;5.291266032634919;5.3728569655497695;422896000
28/11/2017;5.209677219390869;5.309069395981407;5.148608025997794;5.299674099183978;512752000
29/11/2017;4.85636568069458;5.195089625720682;4.7280458225551065;5.19237002151537;1396788000
30/11/2017;4.962432384490967;5.011139560025221;4.862051793076711;4.925098783624236;823768000
01/12/2017;4.887517929077148;4.948092899516803;4.758703863982493;4.927818716138382;811548000
04/12/2017;4.615054607391357;4.952295357407622;4.561650024475069;4.946113882804839;1240844000
05/12/2017;4.641757011413574;4.764390057264316;4.464730477433526;4.509728670971915;981488000
06/12/2017;4.679338455200195;4.7010957573699805;4.570056313413401;4.5913193993863395;467032000
07/12/2017;4.746834754943848;4.78664131472715;4.700600084885744;4.746092959223632;542600000
08/12/2017;4.734472751617432;4.815816099110297;4.726066362226636;4.796777933167526;466876000
11/12/2017;4.812849044799805;4.815816227760641;4.732742178561023;4.748565582417972;372748000
12/12/2017;4.718402862548828;4.792576321242568;4.694914859998337;4.769335426796087;455016000
13/12/2017;4.603187561035156;4.760681731619869;4.595770073261886;4.759445719447847;554280000
14/12/2017;4.610358238220215;4.681317421189569;4.564123547039313;4.596759744157543;438164000
15/12/2017;4.736205101013184;4.756479285832513;4.589342229880667;4.654367508917875;670036000
18/12/2017;4.892958164215088;4.895924876675894;4.747084190999249;4.776753201929004;477704000
19/12/2017;4.848701000213623;4.88875468135982;4.820268003247146;4.883562581172387;373100000
20/12/2017;4.865760326385498;4.897160031984308;4.810130351151754;4.888012316478996;288820000
21/12/2017;4.843260765075684;4.894192852056237;4.834854374674348;4.8692212605089535;300904000
22/12/2017;4.8279314041137695;4.837326698066805;4.728539257613863;4.806421212722924;466276000
26/12/2017;4.881584167480469;4.889248763486944;4.742633006875786;4.772549594955204;355080000
27/12/2017;4.874907970428467;4.944136435435662;4.8536453562075526;4.868232750762546;329488000
28/12/2017;4.880594730377197;4.929549013275047;4.874413726938747;4.89864352450246;240248000
29/12/2017;4.7841691970825195;4.9068022338775625;4.7841691970825195;4.9068022338775625;279964000
02/01/2018;4.928806304931641;4.932515283572329;4.808893351368313;4.840540158567208;355616000
03/01/2018;5.253190994262695;5.283602265101448;5.037594381082103;5.0462478797158195;914704000
04/01/2018;5.280882358551025;5.39115340000298;5.258630369473556;5.334534523373914;583268000
05/01/2018;5.325634479522705;5.3629680828282424;5.218824826340431;5.2957178923070725;580124000
08/01/2018;5.488813877105713;5.562986846425964;5.4042562393635984;5.449254897257547;881216000
09/01/2018;5.487331867218018;5.533813658357433;5.4057413888179005;5.494254667107702;497000000
10/01/2018;5.53035306930542;5.533814469757792;5.340469789148835;5.394863292197616;582664000
11/01/2018;5.540241718292236;5.594388100131074;5.518731053147994;5.562987923899448;406032000
12/01/2018;5.513044834136963;5.562740913278246;5.472496941965578;5.528374024592321;359916000
16/01/2018;5.442086219787598;5.62504667663531;5.35752902721096;5.53950057999058;702348000
17/01/2018;5.556064605712891;5.5659541158765675;5.362719989789174;5.456672458455386;538408000
18/01/2018;5.549140930175781;5.603534406430741;5.505625866223687;5.53677845494951;408632000
19/01/2018;5.689330101013184;5.713559900974911;5.612437505194588;5.639386909211964;609380000
22/01/2018;5.777843952178955;5.77957465234744;5.639634575263648;5.6972423686919855;550944000
23/01/2018;5.906904220581055;5.929650425557398;5.8127041660791585;5.831247175696332;475228000
24/01/2018;5.830012798309326;5.9459701863764804;5.774382810699605;5.910119697519055;579972000
25/01/2018;5.84360933303833;5.927672292448381;5.828774831842524;5.884404329221869;409884000
26/01/2018;6.0161871910095215;6.016434299148897;5.87451641637801;5.88737311333184;516356000
29/01/2018;6.103216171264648;6.1343692416548095;5.948936297458724;6.001599091386767;455116000
30/01/2018;6.001103401184082;6.092583845868966;5.894541347414737;5.961297309353954;570832000
31/01/2018;6.0772552490234375;6.163048915411116;6.043877264803013;6.076513453163384;478576000
01/02/2018;5.946216106414795;6.104452536396298;5.88588871801141;5.8972618214159125;519224000
02/02/2018;5.773639678955078;5.88366361636553;5.715537680075783;5.859680926623831;718464000
05/02/2018;5.283603668212891;5.766470906525507;5.068501214071538;5.612438118360168;1165204000
06/02/2018;5.577328205108643;5.580294916958085;5.043775618806802;5.0536656014656005;1114800000
07/02/2018;5.656939506530762;5.809489116829712;5.60501852047908;5.67622478105014;802932000
