Date;;;;;
;005930.KS;005930.KS;005930.KS;005930.KS;005930.KS
19/05/2023;64883.2890625;64883.2890625;64029.56157483553;64314.13740405702;20349345
22/05/2023;64978.1484375;65452.441491788326;64503.85538321168;64883.289826642336;14470308
23/05/2023;64883.2890625;65167.864891721496;64598.71323327851;64978.1476722405;8561643
24/05/2023;64978.1484375;65167.865659215335;64503.85538321168;64598.713994069345;8192896
25/05/2023;65262.72265625;66401.0259583939;65167.86404773801;66306.1673498819;14231160
26/05/2023;66685.609375;66780.4679943101;65926.7404205192;66211.31627844949;19549511
30/05/2023;68582.7890625;68582.7890625;67539.34413900414;67634.20276841286;27476897
31/05/2023;67729.0546875;68772.49950761555;67349.62020745798;68677.64088760504;25666087
01/06/2023;67254.7578125;67918.76811530325;66970.18196844147;67254.7578125;14669296
02/06/2023;68487.9296875;68487.9296875;67918.77791724376;68013.63654561981;12161798
05/06/2023;68013.6171875;68962.20320127266;67729.0413833682;68962.20320127266;12686829
07/06/2023;67349.6328125;67918.78463908451;67159.91553697184;67634.20872579225;14796613
08/06/2023;67254.7578125;67254.7578125;66401.0302803244;66780.46473906911;19165568
09/06/2023;68298.2109375;68582.78681640625;67159.907421875;67444.48330078126;15050209
12/06/2023;67349.6328125;68677.65374119718;67159.91553697184;68393.07782790493;12064287
13/06/2023;68298.2109375;68487.92819010417;67918.77643229166;68013.63505859375;13227285
14/06/2023;68203.3515625;68487.92743828234;67444.48256041377;68393.06881302156;12541046
15/06/2023;67823.8984375;68582.7672312063;67634.18123907343;68393.05003277972;13614994
16/06/2023;68108.4765625;68203.33516495474;67254.74914040738;68108.4765625;15373696
19/06/2023;67539.34375;68013.6368943118;67254.76786341293;67634.20237886236;11100887
20/06/2023;67729.0546875;67729.0546875;66780.46848739496;67065.04434742648;11557883
21/06/2023;66875.3046875;67539.31480496454;66780.44609929078;67065.02186391845;10626603
22/06/2023;67634.1875;67823.90471598877;66495.88420406732;66590.74281206171;11411007
23/06/2023;67918.7578125;68487.90941428073;67918.7578125;68298.19221368716;12329484
26/06/2023;68677.6328125;68772.49142135704;67823.9053327866;68013.62255050069;10541901
27/06/2023;68867.359375;68867.359375;68298.2076446281;68772.50075327135;9442997
28/06/2023;68962.2109375;68962.2109375;68298.20065337002;68867.35232548144;8783093
29/06/2023;69020.359375;69973.67925587017;69020.359375;69687.68329160911;12229967
30/06/2023;68829.7109375;69306.37098554363;68353.05088945637;69115.70696632618;11694765
03/07/2023;69592.3515625;69783.01553938356;69211.02360873288;69306.35559717465;10722181
04/07/2023;69592.3515625;70164.34349315069;69497.01957405823;69973.67951626712;10214350
05/07/2023;68639.046875;69878.36299913195;68543.71486545139;69592.36697048611;12310610
06/07/2023;68257.703125;69020.35902583798;68162.37113739525;68543.69908781424;14777667
07/07/2023;66637.0703125;68067.05036212446;66541.7383091917;67781.05435219957;17308877
10/07/2023;66255.734375;67113.72230215828;65969.73839928057;66732.39433453238;11713926
11/07/2023;68162.3671875;68162.3671875;66827.71943837412;66923.05142045455;12177392
12/07/2023;68543.7109375;68639.04294158553;67781.05490481573;67876.38690890126;10375581
13/07/2023;68543.7109375;69211.03496609876;68543.7109375;69020.37095792768;14417279
14/07/2023;69973.6875;69973.6875;69020.36750681199;69115.69950613078;15882519
17/07/2023;69878.359375;70069.02338420873;69401.69935197817;69783.02737039563;10060049
18/07/2023;68639.046875;70069.02701822916;68639.046875;69783.03098958333;11697900
19/07/2023;68353.03125;69401.6830543933;67971.70332112971;69306.35107217573;10896412
20/07/2023;67685.7265625;68162.38660871479;67495.06254401409;67781.05857174296;9732730
21/07/2023;67018.3984375;67113.73044096728;66160.41040629445;67113.73044096728;16528926
24/07/2023;67113.7265625;67590.38655229048;66637.06657270952;66827.73056862572;13418597
25/07/2023;66732.40625;67209.06629464286;66541.74223214286;66732.40625;14314945
26/07/2023;66541.734375;67304.39035637536;64921.09041457736;66541.734375;30016221
27/07/2023;68353.03125;68353.03125;66065.06367677824;66637.05557008368;24261179
28/07/2023;67304.390625;69020.36658994334;66827.73063473796;68448.3746016289;19420683
31/07/2023;66541.734375;67685.71834706304;66541.734375;67590.38634939112;13035420
01/08/2023;67781.0546875;67876.38669127988;66732.40264592125;66827.73464970113;12299254
02/08/2023;66637.0703125;67685.72234889127;66541.7383091917;67399.72633896637;13835020
03/08/2023;65588.4140625;66923.06202307413;65302.4180709484;66637.06603152253;20087090
04/08/2023;65111.7578125;65874.41383372986;65016.42580984627;65588.41782576867;12360193
07/08/2023;65302.4140625;65969.73800182481;64444.42614051094;64539.75813184306;10968505
08/08/2023;64444.43359375;65874.41362911428;64253.76958903476;65779.08162675666;14664709
09/08/2023;65683.75;66351.0740203193;64730.42997097242;64825.76197387518;17259673
10/08/2023;64825.75;65302.40992647059;64635.08602941177;65111.745955882354;10227311
11/08/2023;64349.109375;65588.42555555556;64349.109375;65207.0975;9781038
14/08/2023;64158.43359375;64730.42557229755;63777.105608051635;64349.09758659918;9352343
16/08/2023;63872.43359375;63967.76558418843;63205.109660680966;63586.4376224347;13174578
17/08/2023;63586.4375;63681.769490254876;62919.11356821589;63205.10953898051;10778652
18/08/2023;63205.1171875;63586.445194664404;62728.45717854449;62919.12118212669;11745006
21/08/2023;63491.109375;63967.76935529279;63205.11338682432;63491.109375;9720067
22/08/2023;63491.109375;64539.76133164414;63205.11338682432;64063.101351351346;10500242
23/08/2023;63967.76171875;63967.76171875;63300.43782600596;63586.433780039115;9549352
24/08/2023;65016.421875;65493.081859420825;64730.42588434751;65111.75387188417;15044463
25/08/2023;63967.76171875;64253.757672783155;63777.097749394554;63967.76171875;7032462
28/08/2023;63681.76953125;63872.43351188248;63395.77356030127;63681.76953125;5824628
29/08/2023;63681.76953125;64063.097492514964;63491.10555061751;63777.10152156624;9114352
30/08/2023;63967.76171875;64539.75362681632;63967.76171875;64158.42568810544;9181223
31/08/2023;63777.11328125;64063.10930493273;63300.45324177877;63967.77729703849;15964630
01/09/2023;67685.7265625;67685.7265625;63586.45016505282;63681.782174295775;29738235
04/09/2023;67876.390625;69497.03478318118;67399.73057847613;69497.03478318118;26286495
05/09/2023;67399.71875;68162.37469059406;66923.05878712871;67590.38273514852;12330239
06/09/2023;66732.40625;67495.06232142857;66446.41022321429;67399.7303125;11414620
07/09/2023;67113.7265625;67304.3905584162;66351.07057883524;66732.39857066762;13741241
08/09/2023;67018.3984375;67018.3984375;66351.07441322903;66923.06643403272;10688118
11/09/2023;67495.0546875;67495.0546875;66732.39870233051;67113.72669491525;11785462
12/09/2023;67209.046875;67685.7067819149;67113.71489361703;67495.04281914893;11688599
13/09/2023;67590.3828125;68257.7067612835;67018.39085639986;67781.04679786671;15955797
14/09/2023;68353.03125;68448.36323221757;67495.04341004184;67876.37133891213;21041407
15/09/2023;68639.046875;68925.04290364584;68067.05481770833;68353.05084635416;17823512
18/09/2023;66923.0625;68353.04246794872;66923.0625;67971.71447649573;16040727
19/09/2023;66541.734375;67495.0543517192;66351.07037965616;67113.72636103151;11820188
20/09/2023;66351.0625;67018.38640445402;66255.73051364943;66732.3904454023;10873015
21/09/2023;65683.75;66541.73802612482;65588.41799709725;65969.74600870827;10796336
22/09/2023;65588.4140625;65683.74605968386;65111.75407658067;65111.75407658067;9897840
25/09/2023;66160.4140625;66446.41008870678;65302.425983879686;65302.425983879686;13582516
26/09/2023;65739.703125;67081.32971938775;65548.04218294461;67081.32971938775;13143470
27/09/2023;65548.046875;66218.860220212;65356.38591922515;65739.70783077486;14886491
04/10/2023;64685.58203125;64877.2430150463;63918.93809606482;64589.751539351855;23361149
05/10/2023;63918.9296875;64589.74304254123;63918.9296875;64493.91256324963;16108313
06/10/2023;63248.12109375;64493.917418323865;63248.12109375;64302.2564453125;14386527
10/10/2023;63631.43359375;64781.399261106926;63439.77264919051;63439.77264919051;19889202
11/10/2023;65356.38671875;66506.352467467;65068.895281570745;65739.708634989;25209349
12/10/2023;66027.2109375;66793.8548961357;65356.39747369376;65739.71945301161;19311380
13/10/2023;65164.72265625;65643.87502872242;64877.23123276654;65164.72265625;9724086
16/10/2023;64493.91796875;65643.88381663262;64014.765532132245;65068.90089269131;12599299
17/10/2023;66506.359375;66985.51182006484;64589.749594740635;64877.24106177954;17299253
18/10/2023;67560.484375;67560.484375;65931.36631205674;66027.19678634751;16493184
19/10/2023;66602.1875;67081.33992805755;66506.35701438849;66793.84847122303;13985012
20/10/2023;65931.3671875;66314.68908975291;65260.55385855742;66027.19766306323;15204495
23/10/2023;65548.046875;66218.860220212;65356.38591922515;65835.53830866228;11625959
24/10/2023;65643.8828125;65931.37427007299;64877.23892563869;65835.54378421533;12791710
25/10/2023;65164.72265625;65931.36645220588;65068.89218175552;65931.36645220588;10610703
26/10/2023;63918.9296875;65068.89543899925;63918.9296875;64206.421125374814;15517624
27/10/2023;64493.91796875;64493.91796875;63918.93504480869;64302.2569941029;11334726
30/10/2023;64493.91796875;64973.070405367755;63918.93504480869;64014.765532132245;10139270
31/10/2023;64110.6015625;65452.228501027654;64110.6015625;64781.41503176383;14488892
01/11/2023;65739.703125;66027.19453808309;64493.90700163994;64685.567943695336;13775256
02/11/2023;66793.84375;67081.33518651362;66506.35231348636;67081.33518651362;16350031
03/11/2023;66698.015625;67272.99851831897;66602.18514278017;66793.84610721983;10322234
06/11/2023;67943.8046875;67943.8046875;66410.5171346086;66889.66949488716;22228489
07/11/2023;67943.8046875;67943.8046875;67081.33043899859;67656.31327133287;17228731
08/11/2023;66985.5078125;68422.96506169527;66793.84684594063;68327.1345784156;12901310
09/11/2023;67368.8359375;67847.98839793741;66698.02249288763;66985.51396915007;12301373
10/11/2023;67560.484375;67560.484375;66602.1796320922;67081.33200354611;9684347
13/11/2023;67464.6640625;68327.13846102628;67368.83357377486;68327.13846102628;9246919
14/11/2023;67847.9921875;68135.48367981991;67656.33119262005;68039.65318237995;9567984
15/11/2023;69189.609375;69189.609375;68518.79598770777;68614.62647160665;20148677
16/11/2023;69764.59375;69956.25472184065;69285.44132039834;69477.10229223901;15860451
17/11/2023;69477.109375;69956.26185344828;69285.4483836207;69285.4483836207;11494644
20/11/2023;69668.7578125;69956.24924776479;69093.77494197043;69093.77494197043;10610157
21/11/2023;69764.59375;70339.57666552198;69668.76326407967;70052.08520776099;9712881
22/11/2023;69764.59375;69956.25472184065;68902.11937671703;69189.61083447802;11105143
23/11/2023;69381.265625;70147.90944406077;69189.60467023481;69956.24848929558;6775614
24/11/2023;68710.453125;69572.92743200836;68710.453125;69381.2664748954;6676685
27/11/2023;68327.1328125;69093.77665892357;68135.47185089412;68518.7937741059;9113857
28/11/2023;69668.7578125;69668.7578125;68327.13111459767;68422.96159301925;13283081
29/11/2023;69668.7578125;69764.5882909216;69189.60542039202;69381.26637723521;9283933
30/11/2023;69764.59375;69764.59375;69189.61083447802;69668.76326407967;15783714
01/12/2023;68997.953125;69477.10557725695;68710.46165364583;69381.27508680556;9871284
04/12/2023;69572.9296875;69860.42113248968;69381.26872417355;69764.59065082645;10229267
05/12/2023;68231.3125;69381.27844101124;68231.3125;69285.44794592696;12129682
06/12/2023;68710.453125;69093.77503922595;68614.62264644352;68806.28360355648;8123087
07/12/2023;68518.78125;68902.10310314686;68135.45939685314;68806.27263986014;8862017
08/12/2023;69572.9296875;69764.59065082645;68902.11631585743;69093.77727918388;10859463
11/12/2023;69956.25;69956.25;69189.60616438356;69764.5890410959;9861960
12/12/2023;70435.40625;70435.40625;70052.08431122449;70243.74528061225;13758646
13/12/2023;69764.59375;70435.40715144231;69764.59375;70243.74617960164;13116766
14/12/2023;70052.09375;71202.05972127224;69477.11076436388;71010.39872606019;27567593
15/12/2023;70243.75;70914.56343792632;70147.91950886766;70722.90245566166;15419815
18/12/2023;69860.4296875;70339.58215449245;69764.59919410151;70243.75166109396;9690551
19/12/2023;70339.578125;70339.578125;69764.59519754768;69956.25617336512;8907632
20/12/2023;71681.2109375;71777.04143340574;70722.9059784425;71106.2279620655;16870156
21/12/2023;71872.8671875;71872.8671875;71202.05376041666;71489.54522916667;13478766
22/12/2023;72735.34375;73118.66571969696;72256.19128787878;72639.51325757576;14515608
26/12/2023;73406.15625;73501.98674118798;72543.68182930809;72927.00379406005;13164909
27/12/2023;75101.7109375;75101.7109375;73657.447265625;73850.01575520833;20651042
28/12/2023;75583.1484375;75583.1484375;74620.30578224522;74812.87431329618;17797536
02/01/2024;76642.2734375;76834.84196372487;75294.29375392589;75294.29375392589;17142847
03/01/2024;74138.875;75871.99155844156;74138.875;75583.1387987013;21753644
04/01/2024;73753.7421875;74427.73199861293;73272.32089384792;73272.32089384792;15324439
05/01/2024;73753.7421875;74235.16348115209;73561.17367003916;73850.02644623042;11304316
08/01/2024;73657.453125;74620.2956495098;73561.16887254902;74138.8743872549;11088724
09/01/2024;71924.3359375;74812.86348519077;71539.19893114123;74524.0107304217;26019249
10/01/2024;70865.21875;72405.76698369565;70480.0816915761;72213.1984544837;20259529
11/01/2024;70480.078125;70865.21516393442;69998.65682633196;70191.22534579918;57691266
12/01/2024;70383.796875;71346.6395135089;70094.94408344734;70287.51261114911;13038939
15/01/2024;71154.0625;71250.34675236806;70480.07273342354;70480.07273342354;2957915
16/01/2024;69902.375;70961.50189393939;69806.0907369146;70768.9333677686;14760415
17/01/2024;68361.8203125;70576.35815360915;68361.8203125;70383.78964568661;22683660
18/01/2024;69035.8125;69324.66527196653;68072.96992677824;68939.52824267783;17853397
19/01/2024;71924.3359375;71924.3359375;70287.50366047524;70768.9249184237;23363427
22/01/2024;72309.4765625;73176.0348701731;72213.19230609188;73079.75061376498;19673375
23/01/2024;72405.765625;72983.47120179521;71539.20725980718;72887.186938996;14786224
24/01/2024;71250.3359375;72405.74679054054;70768.9147487331;72405.74679054054;12860661
25/01/2024;71346.6328125;72020.62259615384;70961.49579326923;71442.91706730769;11737747
26/01/2024;70672.6484375;71731.77532144073;70576.36417532357;70961.50122402929;11160062
29/01/2024;71635.4921875;72405.76629704301;70768.93381426412;71057.78660534274;13976521
30/01/2024;71539.203125;72502.04569734186;70961.49758159489;72213.1929256393;12244418
31/01/2024;69998.6484375;71250.34366403027;69806.07994111073;70672.63817486246;15703560
01/02/2024;70865.21875;71442.92433763588;70191.22889775815;70287.51316236414;19881033
02/02/2024;72405.765625;72405.765625;70961.50168301197;71250.35447140958;14955881
05/02/2024;71539.203125;72020.62441117092;70768.92906712652;71442.91886776581;19026021
06/02/2024;71635.4921875;71924.34497857864;70576.36528687837;71539.20792380713;14559254
07/02/2024;72213.1953125;72694.61661458333;71539.20548958333;71828.05827083334;16566445
08/02/2024;71346.6328125;72405.75961538461;70865.21153846153;72213.19110576923;20810708
13/02/2024;72405.765625;72405.765625;71635.49152260637;72020.62857380319;21966745
14/02/2024;71250.3359375;71539.18865076013;70961.48322423987;70961.48322423987;12434945
15/02/2024;70480.078125;71635.48924180328;70287.50960553279;71442.92072233607;14120600
16/02/2024;70094.9375;70672.64302884616;69806.08473557692;70576.35877403845;13444781
19/02/2024;71057.78125;71154.06550643631;70094.93868563685;70094.93868563685;12726404
20/02/2024;70576.359375;70961.49639751023;70094.93809686221;70961.49639751023;14681477
21/02/2024;70287.5;70961.4897260274;70191.21575342467;70672.63698630137;11503495
22/02/2024;70383.796875;71154.07098580712;69998.65981959645;71057.78672195623;15208934
23/02/2024;70191.21875;71442.91400891633;70191.21875;70865.20850480109;16225166
26/02/2024;70094.9375;70480.07451923077;69517.23197115384;69613.51622596153;14669352
27/02/2024;70191.21875;70672.64000342935;69998.65024862826;70383.78725137174;13201981
28/02/2024;70480.078125;71154.06794313525;70094.94108606558;70191.22534579918;11795859
29/02/2024;70672.6484375;70672.6484375;69324.66876702997;69902.37434008856;21176403
04/03/2024;72116.8984375;72213.18268107477;71250.34024532711;71539.1929760514;23210474
05/03/2024;70961.5;72020.62686567164;70961.5;71828.05834464043;19505125
06/03/2024;70191.21875;70768.92425411522;69998.65024862826;70480.07150205762;21547905
07/03/2024;69517.234375;70576.36121450832;69517.234375;70383.79269823407;14516963
08/03/2024;70576.359375;70672.64363062756;69902.3695856071;70094.93809686221;19271349
11/03/2024;69709.796875;70383.78662379144;69613.51262517265;70191.21812413674;9740504
12/03/2024;70576.359375;70768.92788625511;69420.9483074693;69902.3695856071;13011654
13/03/2024;71346.6328125;71346.6328125;70768.92728365384;70961.49579326923;15243134
14/03/2024;71539.203125;71731.77163946837;70865.2133243607;71635.48738223419;22545539
15/03/2024;69613.515625;70961.49518067081;69613.515625;70672.64241874135;22580555
18/03/2024;70094.9375;70287.50600961538;69806.08473557692;69902.36899038461;11520348
19/03/2024;70094.9375;70287.50600961538;69035.81069711538;69613.51622596153;15376066
20/03/2024;74042.59375;74331.44652145644;70672.6447496749;70961.49752113134;50106297
21/03/2024;76353.40625;76353.40625;74812.85833070618;76257.12200504413;44569799
22/03/2024;75968.2734375;76931.11593987643;74909.14668488593;76642.2631891635;26724761
25/03/2024;75294.28125;76834.8292039642;74909.14426150895;76642.26070971867;18703996
26/03/2024;76931.109375;77123.67785904255;76257.11968085107;76738.54089095745;30551494
27/03/2024;76834.8359375;77027.40444862156;76257.13040413534;76257.13040413534;17424595
28/03/2024;78151.2109375;78344.65452892946;76603.66220606436;76797.10579749382;25084812
29/03/2024;79698.765625;79795.48742794296;78247.93858085558;78538.10398968446;27126366
01/04/2024;79311.890625;80569.27425685976;79311.890625;80472.5524390244;20116513
02/04/2024;82213.5390625;82213.5390625;80182.38103860294;80182.38103860294;37077944
03/04/2024;81343.0390625;82213.53531881688;80762.70822495541;81536.48267501486;30493347
04/04/2024;82503.6953125;82697.13891229485;81536.47731352579;82406.97351260258;25248934
05/04/2024;81729.9296875;82213.53873890532;81052.87701553255;81729.9296875;18883752
08/04/2024;81729.9296875;83180.75684171598;81729.9296875;82406.98235946745;18953232
09/04/2024;80859.4296875;82116.81316350179;80375.82065826854;81729.92594011662;23725956
11/04/2024;81343.0390625;81923.36990004459;79795.4901623811;80472.54280618312;25538009
12/04/2024;80956.15625;82116.81798835125;80472.54719235364;81923.37436529271;17061770
15/04/2024;79505.3359375;80472.55413625305;78538.11773874697;80182.38867662713;26663772
16/04/2024;77377.453125;78634.83673828126;76797.12222656251;78538.114921875;31949845
17/04/2024;76313.5078125;78151.22219581749;76313.5078125;78054.5003861692;22611631
18/04/2024;76990.5546875;77474.16369935616;75733.171256674;76216.78026853016;21370190
19/04/2024;75056.125;76120.06491623711;73798.74146262887;75733.17767396907;31317563
22/04/2024;73605.296875;74959.40220515769;72638.07878203022;74862.6803958607;30469477
23/04/2024;73024.96875;74282.3523178808;73024.96875;73895.46506622517;18717699
24/04/2024;76023.34375;76216.78737277354;74669.23839058525;74959.40382474555;22166150
25/04/2024;73798.7421875;74959.40392570445;73798.7421875;74765.96030267037;15549134
26/04/2024;74185.625;75346.28666883963;73992.18138852673;75249.564863103;12755629
29/04/2024;74185.625;75056.12125162972;73702.01597131683;74862.67764015646;14664474
30/04/2024;74959.3984375;75926.61648185484;74088.90219758064;74475.78941532258;19007007
02/05/2024;75443.0078125;76023.33864182692;74765.95517828526;75056.12059294872;18900640
03/05/2024;75056.125;76410.23034793815;74959.403189433;76410.23034793815;13151889
07/05/2024;78634.8359375;78634.8359375;76797.1214444957;76990.56507533825;26238868
08/05/2024;78634.8359375;78731.55775292128;77861.06141412977;78151.22686039361;13089576
09/05/2024;77087.2734375;78828.26581124529;77087.2734375;78441.37861707967;18759935
10/05/2024;76603.6796875;78441.3942254577;76313.51423413826;77764.34150094698;16976124
13/05/2024;75829.8984375;77280.72557597258;75056.12396364796;76797.11652981506;18652344
14/05/2024;75733.171875;76216.7808908046;75346.28466235632;76023.33728448275;11763992
16/05/2024;75636.4609375;77667.61909566817;75539.73912044437;77570.89727861254;20989778
17/05/2024;74862.6796875;76216.78500484496;74669.23607073644;76023.3413880814;15918201
20/05/2024;76313.5078125;76506.95143179658;75346.28971601711;75539.7333353137;19456783
21/05/2024;75829.8984375;76410.22929288904;75636.454819037;75926.62024673152;13690583
22/05/2024;75152.84375;76120.06181628056;74765.95652348777;75539.73097651223;19521506
23/05/2024;75733.171875;76506.94630028735;74572.51023706897;75152.84105603448;18728087
24/05/2024;73411.8515625;74475.79144021739;73218.40794836957;74282.34782608696;27891278
27/05/2024;74669.2265625;75636.44452315415;71574.12908840674;72831.51243725713;43825202
28/05/2024;75056.125;75443.01224226804;73702.01965206186;73992.18508376289;18539072
29/05/2024;72734.796875;75636.45100565159;72734.796875;75152.84198387632;30244875
30/05/2024;71090.5234375;72734.79404761904;71090.5234375;72347.90684523809;28551273
31/05/2024;71090.5234375;72251.18504464286;71090.5234375;72057.74144345238;26198776
03/06/2024;73218.40625;73895.45888375165;71767.57917767504;71961.02278731836;15706268
04/06/2024;72831.5234375;73605.29792289177;72444.63619480412;72444.63619480412;14098053
05/06/2024;74862.6796875;75443.0105377907;74282.3488372093;75443.0105377907;23177968
07/06/2024;74765.953125;76023.33655401036;74572.50952053687;75829.89294954723;21189349
10/06/2024;73218.40625;74088.90249339498;73121.68444517834;73605.29346928665;14598755
11/06/2024;72734.796875;73508.57130984042;72638.07507064495;73411.84950548537;16971175
12/06/2024;73992.171875;74572.50263480392;72734.7885620915;72831.51035539215;19246725
13/06/2024;76023.34375;76410.23099554708;75249.56925890586;75829.90012722647;33763804
14/06/2024;76990.5546875;77861.05090884108;76410.22387327261;77087.27648987123;22926612
17/06/2024;75539.734375;76893.8397287132;75443.0125640205;76603.67429577465;16123051
18/06/2024;77184.0;77570.88721804511;76023.33834586466;76120.06015037594;18207598
19/06/2024;78538.109375;79795.4928994766;77861.05670797413;78441.38756542487;24168863
20/06/2024;78924.984375;79505.31514246324;78538.09719669117;78828.26258042279;20288913
21/06/2024;77377.453125;78151.22765625;77377.453125;78054.50583984375;17907523
24/06/2024;77957.78125;78247.94668889578;76893.84130738213;77087.28493331265;15454227
25/06/2024;78151.2109375;79118.42889464728;77474.1583674969;77957.76734607054;19088458
26/06/2024;78634.8359375;78731.55775292128;77280.73052160209;77474.17415244466;17783242
27/06/2024;79277.015625;79277.015625;78208.33036534926;78985.55600873163;11739720
28/06/2024;79179.8671875;79568.48003259202;78499.79470858896;79568.48003259202;9455929
01/07/2024;79471.3203125;79762.77992244804;78985.55429591992;79179.86070255196;11317202
02/07/2024;79471.3203125;80248.54593902812;79179.86070255196;80151.3927357121;14471904
03/07/2024;79471.3203125;79957.08632908008;78694.09468597188;79957.08632908008;11440328
04/07/2024;82191.609375;82288.76257757092;80054.23891843972;80540.00493129432;43857229
05/07/2024;84620.4375;84620.4375;82774.5266934558;83163.13949483352;45791193
08/07/2024;84911.8984375;86077.73685998283;84426.13242813216;85397.66444686784;24035809
09/07/2024;85300.5234375;85689.136300541;84426.14449565775;85300.5234375;21336201
10/07/2024;85300.5234375;85494.8298690205;84620.45092717824;85106.2170059795;17813847
11/07/2024;85106.203125;86272.0415239726;84231.82432577055;85980.58192422945;24677608
12/07/2024;81997.3125;83648.9171356635;81705.85285841233;83454.61070793838;26344386
15/07/2024;84231.8203125;84814.73948421281;81705.83723507785;82288.75640679066;25193080
16/07/2024;85203.359375;85494.81898517674;84231.82734107753;84426.13374786203;16166688
17/07/2024;84231.8203125;85494.81185121108;83940.3607266436;84620.43309364187;18186490
18/07/2024;84426.140625;84426.140625;81414.39107451093;81414.39107451093;24721790
19/07/2024;81997.3125;83648.9171356635;81705.85285841233;83163.1510663507;18569122
22/07/2024;80637.15625;82483.06705572289;80248.54344879519;81997.30105421688;18987560
23/07/2024;81511.5390625;82288.76470314362;81025.77303709774;81802.99867774136;15766389
24/07/2024;79665.640625;80928.63248856708;79568.4874047256;80540.01960746951;16939083
25/07/2024;78111.171875;78694.09106809701;77819.7122784515;78111.171875;20323811
26/07/2024;78596.9375;78985.55029357232;78111.17150803462;78402.63110321385;14508334
29/07/2024;78888.40625;79665.6319273399;78791.2530403325;79277.01908866996;12797136
30/07/2024;78694.09375;78694.09375;77722.56172839506;78111.17453703703;13169636
31/07/2024;81511.5390625;81511.5390625;78596.9429100864;78888.40252532777;20744323
01/08/2024;80734.3046875;83648.90052459386;80734.3046875;83551.74733002407;20900338
02/08/2024;77333.9453125;79082.70286981783;77236.79211487123;78694.09007930275;25800275
05/08/2024;69367.3828125;74710.80865940126;68201.54444590336;74516.50226496848;54608790
06/08/2024;70436.0703125;73156.35992456897;70241.76391163793;72767.74712284483;47295226
07/08/2024;72573.4453125;73836.43699799197;70727.5343875502;70921.8408007028;32710428
08/08/2024;71310.4453125;71796.21128874319;70436.06655526227;71116.13892200272;28414729
09/08/2024;72573.4453125;73642.13058483935;72087.67927961847;73544.97737826305;16388222
12/08/2024;73350.671875;73739.28470612582;72670.5994205298;73059.21225165563;9839259
13/08/2024;73933.59375;74419.35980617609;73350.6744825887;74322.20659494087;10716261
14/08/2024;75002.2734375;75585.19266110752;74807.96702963083;75196.57984536917;13246168
16/08/2024;77916.8671875;77916.8671875;76459.5691727712;77139.64157964464;22061478
19/08/2024;76070.9609375;77819.71866020115;75779.5013170498;77819.71866020115;14146565
20/08/2024;76653.8828125;77528.26170389734;76459.57639218948;77236.80207343155;10683836
21/08/2024;76070.9609375;76362.42055795019;75585.19490341634;75682.34811023307;7805598
22/08/2024;76070.9609375;76653.88017840037;75585.19490341634;76459.57376476692;8149101
23/08/2024;75488.0390625;76168.11148648648;75293.73265564672;75488.0390625;9420306
26/08/2024;73933.59375;75973.81118593956;73836.44053876479;75876.65797470433;15655938
27/08/2024;73642.1328125;74322.2052791062;73447.82639346966;73544.97960298482;11130145
28/08/2024;74225.046875;74225.046875;73253.51484784031;73642.1276587042;9794514
29/08/2024;71893.3671875;72573.43957981419;71407.60119298987;71504.7543918919;16884479
30/08/2024;72184.828125;72864.90052994617;71990.52172358682;72281.9813257066;16358520
02/09/2024;72281.9765625;72573.4361454133;71407.59781376008;72379.12975680444;12641376
03/09/2024;70436.0703125;72184.82792025861;70436.0703125;71990.52151939656;16314599
04/09/2024;68007.2421875;69075.92742187499;67812.93578125;67812.93578125;27366563
05/09/2024;67035.7109375;69173.08143115941;67035.7109375;68104.3961843297;25686769
06/09/2024;66938.5625;67715.78818940494;66064.18359941946;67132.86892235123;19022299
09/09/2024;65578.4140625;66258.48650462963;64704.035208333335;64995.494826388895;23263298
10/09/2024;64315.41796875;65384.103161584215;64121.11157005287;65092.64356353852;30651376
11/09/2024;63052.4296875;63635.34891419492;62372.35725635593;63246.7360963983;35809707
12/09/2024;64412.57421875;64704.03383059955;63343.888975301656;64121.114606900446;35884106
13/09/2024;62566.6640625;63635.34931822593;62469.510857434005;63149.583292895964;25045135
19/09/2024;61303.671875;62566.663530110935;60429.29303684628;62178.05071315372;49402713
20/09/2024;61206.51953125;62858.1240265377;61206.51953125;61983.74517609127;32746056
23/09/2024;60817.90625;61692.28509384984;60429.29343051118;60526.446635383385;28542376
24/09/2024;61400.82421875;61595.13062450554;60623.598595727846;61012.21140723892;26957500
25/09/2024;60429.2890625;62372.35301949357;60429.2890625;61983.74022809485;28652438
26/09/2024;62858.12109375;63052.42749589451;61886.58908302744;62080.895485171946;37566015
27/09/2024;62722.3203125;63894.700131425234;62722.3203125;63210.811903718844;28433030
30/09/2024;60084.46484375;62820.01771468496;60084.46484375;62722.31939786585;32694163
02/10/2024;59889.0703125;60475.26023399266;58521.29382901713;59107.48375050978;28473536
04/10/2024;59205.1796875;60279.86116697608;59107.481371183996;59595.97295276403;24247578
07/10/2024;59595.9765625;60475.26146260246;58130.50172899591;58814.38998463115;35066533
08/10/2024;58912.08984375;59595.97811722637;58521.29654462064;58618.99486940299;27411786
10/10/2024;57544.30859375;58814.386712117994;57544.30859375;58716.68839532046;45262214
11/10/2024;57935.1015625;58716.68809285413;57642.0066136172;57739.704929911466;29623969
